"result","player","converted_x","converted_y","shot_distance","shot_x","shot_y"
"made","Chris Singleton",29.5,10.3,7,29.5,10.3
"made","Luol Deng",27.1,88.3,2,22.9,5.7
"made","John Lucas III",26,87.1,2,24,6.90000000000001
"made","John Lucas III",33.3,70,21,16.7,24
"made","Jordan Crawford",47.1,16.8,25,47.1,16.8
"made","Kyle Korver",1.8,90.7,23,48.2,3.3
"made","John Lucas III",27.8,87.5,3,22.2,6.5
"made","Omer Asik",25.6,87.6,2,24.4,6.40000000000001
"made","Jordan Crawford",17.7,10.2,9,17.7,10.2
"made","Luol Deng",43.1,90.1,18,6.9,3.90000000000001
"made","Jordan Crawford",8.5,23.1,24,8.5,23.1
"made","John Lucas III",31.9,87.6,7,18.1,6.40000000000001
"made","Taj Gibson",22.8,84.4,5,27.2,9.59999999999999
"made","Rashard Lewis",16.9,21,18,16.9,21
"made","Taj Gibson",27,87.9,2,23,6.09999999999999
"made","Rashard Lewis",23,5.7,2,23,5.7
"made","Carlos Boozer",18.6,87.6,7,31.4,6.40000000000001
"made","JaVale McGee",26.3,5.6,1,26.3,5.6
"made","Kyle Korver",29.8,64.8,25,20.2,29.2
"made","Luol Deng",25,88.9,0,25,5.09999999999999
"made","Carlos Boozer",24.7,87,2,25.3,7
"made","Nick Young",13.1,21.2,20,13.1,21.2
"made","John Wall",25.5,7,2,25.5,7
"made","Chris Singleton",22.6,6.5,3,22.6,6.5
"made","John Wall",20.2,26.4,22,20.2,26.4
"made","Trevor Booker",27.7,6.1,3,27.7,6.1
"made","Chris Singleton",24.9,5.9,1,24.9,5.9
"made","John Lucas III",26.3,87.6,2,23.7,6.40000000000001
"made","Nick Young",9.3,19.8,22,9.3,19.8
"made","John Lucas III",45.4,89.8,20,4.6,4.2
"made","JaVale McGee",20,11.4,8,20,11.4
"made","John Wall",23.7,5.6,1,23.7,5.6
"made","Chris Singleton",10.6,21.2,22,10.6,21.2
"made","Luol Deng",26,88.3,1,24,5.7
"made","John Lucas III",9.7,75,21,40.3,19
"made","Taj Gibson",27.2,87.3,3,22.8,6.7
"made","JaVale McGee",23.5,20.9,16,23.5,20.9
"made","Omer Asik",26,87.6,2,24,6.40000000000001
"made","Rashard Lewis",15,11.1,12,15,11.1
"made","Luol Deng",27,88.6,2,23,5.40000000000001
"made","Kyle Korver",12.5,76.9,17,37.5,17.1
"made","Kyle Korver",24.2,68.2,21,25.8,25.8
"made","Taj Gibson",43.7,90.7,19,6.3,3.3
"made","Jordan Crawford",40.7,25,25,40.7,25
"made","John Lucas III",28.7,87.8,4,21.3,6.2
"made","Trevor Booker",32.6,5,8,32.6,5
"made","Kyle Korver",11.7,77.5,18,38.3,16.5
"made","John Lucas III",25.8,87.6,2,24.2,6.40000000000001
"made","Omer Asik",25.1,86.8,2,24.9,7.2
"made","John Lucas III",27.4,64.8,24,22.6,29.2
"made","Emeka Okafor",27.1,87.6,3,22.9,6.40000000000001
"made","Emeka Okafor",22.1,80.7,9,27.9,13.3
"made","Chris Kaman",10.1,81.6,17,39.9,12.4
"made","Emeka Okafor",25.4,74.1,15,24.6,19.9
"made","Kevin Durant",37.2,26.4,25,37.2,26.4
"made","Al-Farouq Aminu",23.1,87.9,2,26.9,6.09999999999999
"made","Jarrett Jack",26.7,87.9,2,23.3,6.09999999999999
"made","Chris Kaman",8.9,79.6,19,41.1,14.4
"made","Serge Ibaka",24.8,11.1,6,24.8,11.1
"made","Carl Landry",24.5,86.8,2,25.5,7.2
"made","Kevin Durant",22.4,13.9,9,22.4,13.9
"made","Chris Kaman",30.1,83.7,7,19.9,10.3
"made","Kevin Durant",22.7,6.4,3,22.7,6.4
"made","Marco Belinelli",22.4,72.6,17,27.6,21.4
"made","Nick Collison",24.4,5,1,24.4,5
"made","DaJuan Summers",25.9,87.1,2,24.1,6.90000000000001
"made","Carldell Johnson",22.1,84,6,27.9,10
"made","Nick Collison",27.3,5.4,2,27.3,5.4
"made","Gustavo Ayon",22.9,87.8,2,27.1,6.2
"made","Kevin Durant",37.2,10.8,14,37.2,10.8
"made","Carl Landry",28.9,82.6,7,21.1,11.4
"made","Reggie Jackson",33.7,27.8,24,33.7,27.8
"made","Reggie Jackson",35.1,19.2,17,35.1,19.2
"made","DaJuan Summers",44.2,81,21,5.8,13
"made","James Harden",4.1,19.9,26,4.1,19.9
"made","DaJuan Summers",26.3,67.9,21,23.7,26.1
"made","James Harden",22.9,6.4,3,22.9,6.4
"made","DaJuan Summers",2.2,87.6,23,47.8,6.40000000000001
"made","Daequan Cook",39.4,20.9,21,39.4,20.9
"made","Chris Kaman",9.7,79.7,18,40.3,14.3
"made","Russell Westbrook",38.8,18.7,19,38.8,18.7
"made","Chris Kaman",34.7,76.1,16,15.3,17.9
"made","Kevin Durant",13.2,15.1,16,13.2,15.1
"made","Emeka Okafor",20.2,81.9,9,29.8,12.1
"made","James Harden",47.6,6.2,23,47.6,6.2
"made","Al-Farouq Aminu",24.6,88.9,0,25.4,5.09999999999999
"made","Russell Westbrook",12.3,13.9,16,12.3,13.9
"made","Jarrett Jack",23.5,85.6,4,26.5,8.40000000000001
"made","Chris Kaman",43.4,85.9,19,6.6,8.09999999999999
"made","Russell Westbrook",15.3,18.7,17,15.3,18.7
"made","Kevin Durant",38.3,17.6,18,38.3,17.6
"made","Kevin Durant",23.5,5.7,2,23.5,5.7
"made","Russell Westbrook",22.6,6.2,3,22.6,6.2
"made","Marco Belinelli",19.4,73.1,17,30.6,20.9
"made","Serge Ibaka",27.1,23.7,19,27.1,23.7
"made","Russell Westbrook",36.4,16.9,16,36.4,16.9
"made","Jarrett Jack",27.4,80.7,9,22.6,13.3
"made","Emeka Okafor",38.6,84.9,14,11.4,9.09999999999999
"made","Kevin Durant",42.9,22.3,25,42.9,22.3
"made","Kevin Durant",26.3,30,25,26.3,30
"made","Marco Belinelli",26.8,87.8,2,23.2,6.2
"made","Nazr Mohammed",24.8,4.5,1,24.8,4.5
"made","Carl Landry",18.5,76.9,14,31.5,17.1
"made","Nazr Mohammed",24.6,5,0,24.6,5
"made","Chris Kaman",24.8,74.5,15,25.2,19.5
"made","Chris Kaman",11.1,82.7,15,38.9,11.3
"made","Daequan Cook",2.7,5.3,22,2.7,5.3
"made","Nick Collison",25,5.3,0,25,5.3
"made","Carl Landry",27.9,80.5,9,22.1,13.5
"made","Russell Westbrook",25.8,6.5,2,25.8,6.5
"made","Russell Westbrook",27.1,5.9,2,27.1,5.9
"made","Carl Landry",24.2,87.8,1,25.8,6.2
"made","Carl Landry",12.7,87.3,12,37.3,6.7
"made","Kevin Durant",35.3,6.2,10,35.3,6.2
"made","Russell Westbrook",23.3,5.3,2,23.3,5.3
"made","Jarrett Jack",24.5,83.8,5,25.5,10.2
"made","Al-Farouq Aminu",24.2,86.7,2,25.8,7.3
"made","Kevin Durant",41,9.1,17,41,9.1
"made","Carl Landry",26.7,86.7,3,23.3,7.3
"made","Thabo Sefolosha",27.1,6.5,3,27.1,6.5
"made","Russell Westbrook",28.4,10.6,7,28.4,10.6
"made","DeJuan Blair",42.3,85.1,18,7.7,8.90000000000001
"made","Luis Scola",24.6,22.5,18,24.6,22.5
"made","Kawhi Leonard",19.8,87.3,5,30.2,6.7
"made","Kevin Martin",36.9,16,16,36.9,16
"made","Tony Parker",18.3,84.6,8,31.7,9.40000000000001
"made","Tim Duncan",25.4,88.9,0,24.6,5.09999999999999
"made","Kevin Martin",30.7,8,6,30.7,8
"made","Luis Scola",26.6,5.6,2,26.6,5.6
"made","Luis Scola",24.4,8.6,4,24.4,8.6
"made","Chandler Parsons",25.5,4.2,1,25.5,4.2
"made","Kawhi Leonard",26.2,87.8,2,23.8,6.2
"made","Samuel Dalembert",24,13.9,9,24,13.9
"made","Richard Jefferson",1.3,89.8,24,48.7,4.2
"made","Luis Scola",17.5,21.5,18,17.5,21.5
"made","Luis Scola",25,6.2,1,25,6.2
"made","Tiago Splitter",25.7,88.7,1,24.3,5.3
"made","Kyle Lowry",9.6,17.1,20,9.6,17.1
"made","Danny Green",42.3,71.4,25,7.7,22.6
"made","Kyle Lowry",31.5,7.6,7,31.5,7.6
"made","Tiago Splitter",25.4,88.9,0,24.6,5.09999999999999
"made","Luis Scola",24.8,6.4,1,24.8,6.4
"made","Danny Green",24,84.3,5,26,9.7
"made","Luis Scola",17.5,12.1,10,17.5,12.1
"made","Kevin Martin",16.4,20.4,18,16.4,20.4
"made","Gary Neal",11.1,78,18,38.9,16
"made","Patrick Patterson",24.6,5.7,1,24.6,5.7
"made","Matt Bonner",24.3,87.9,1,25.7,6.09999999999999
"made","Jordan Hill",25.4,10,5,25.4,10
"made","Patrick Patterson",31.2,9.7,8,31.2,9.7
"made","Goran Dragic",25.4,6.2,1,25.4,6.2
"made","Richard Jefferson",2.4,89,23,47.6,5
"made","Kawhi Leonard",32.7,87.6,8,17.3,6.40000000000001
"made","Tiago Splitter",25,89.5,0,25,4.5
"made","Kyle Lowry",12.9,20.9,20,12.9,20.9
"made","Tony Parker",14.4,73.6,19,35.6,20.4
"made","Tony Parker",25.6,88.9,1,24.4,5.09999999999999
"made","Patrick Patterson",25.7,16,11,25.7,16
"made","Tony Parker",25.1,88.3,1,24.9,5.7
"made","Kevin Martin",12.5,19,19,12.5,19
"made","Tim Duncan",25,85.3,4,25,8.7
"made","Chandler Parsons",26,5,1,26,5
"made","Tony Parker",11.2,80.1,16,38.8,13.9
"made","Kyle Lowry",11,24.7,24,11,24.7
"made","Tim Duncan",26,87.9,1,24,6.09999999999999
"made","DeJuan Blair",24.8,87.9,1,25.2,6.09999999999999
"made","Kevin Martin",25.5,18.5,14,25.5,18.5
"made","Tony Parker",33.1,84.3,9,16.9,9.7
"made","Kevin Martin",38.4,6.5,13,38.4,6.5
"made","Kawhi Leonard",35.2,85.7,11,14.8,8.3
"made","Tony Parker",38.6,84.8,14,11.4,9.2
"made","Samuel Dalembert",24.4,6.1,1,24.4,6.1
"made","DeJuan Blair",24.2,88.7,1,25.8,5.3
"made","Chandler Parsons",23.3,6.1,2,23.3,6.1
"made","Tim Duncan",29.2,71.2,18,20.8,22.8
"made","Luis Scola",25.4,6.7,2,25.4,6.7
"made","DeJuan Blair",19.1,86.7,6,30.9,7.3
"made","Tony Parker",9.8,87.9,15,40.2,6.09999999999999
"made","Kevin Martin",26.1,12.8,8,26.1,12.8
"made","Goran Dragic",17.8,22.9,19,17.8,22.9
"made","Matt Bonner",7.5,72.2,24,42.5,21.8
"made","Gary Neal",25.2,88.1,1,24.8,5.90000000000001
"made","Gary Neal",25,80.8,8,25,13.2
"made","Matt Bonner",26.8,83.5,6,23.2,10.5
"made","Patrick Patterson",37.7,9.4,13,37.7,9.4
"made","Kyle Lowry",23.7,5.4,1,23.7,5.4
"made","Jordan Hill",25.2,8,3,25.2,8
"made","Tony Parker",10.6,81.6,16,39.4,12.4
"made","Patrick Patterson",34.2,3.3,9,34.2,3.3
"made","Kyle Lowry",24.4,5,1,24.4,5
"made","Tim Duncan",18.6,88.1,6,31.4,5.90000000000001
"made","Goran Dragic",11.4,5.4,14,11.4,5.4
"made","Chandler Parsons",22.1,6.5,3,22.1,6.5
"made","Tony Parker",25.1,88.4,1,24.9,5.59999999999999
"made","Kawhi Leonard",25.9,88.3,1,24.1,5.7
"made","Tim Duncan",16.9,86.4,9,33.1,7.59999999999999
"made","Tony Parker",37.4,77.8,17,12.6,16.2
"made","Tony Parker",22.9,87.8,2,27.1,6.2
"made","Kyle Lowry",22.6,29.4,25,22.6,29.4
"made","Luis Scola",25,8.9,4,25,8.9
"made","Samuel Dalembert",26,5.3,1,26,5.3
"made","Richard Jefferson",48,87.8,23,2,6.2
"made","Tim Duncan",23.1,87.5,2,26.9,6.5
"made","Kyle Lowry",31,29.7,25,31,29.7
"made","MarShon Brooks",24.4,29.4,24,24.4,29.4
"made","Anthony Morrow",45.4,20.9,26,45.4,20.9
"made","Andre Miller",25.2,77.7,11,24.8,16.3
"made","Johan Petro",26.1,21.5,17,26.1,21.5
"made","Kris Humphries",24.3,5.9,1,24.3,5.9
"made","Nene",26.7,88.4,2,23.3,5.59999999999999
"made","Danilo Gallinari",18.8,87.3,6,31.2,6.7
"made","Deron Williams",48.2,5.7,23,48.2,5.7
"made","Anthony Morrow",0.9,11.1,25,0.9,11.1
"made","Timofey Mozgov",24.8,88.3,1,25.2,5.7
"made","Anthony Morrow",40.2,5.6,15,40.2,5.6
"made","Arron Afflalo",20.9,63.2,26,29.1,30.8
"made","Danilo Gallinari",29.7,80.7,10,20.3,13.3
"made","Deron Williams",7.4,22.5,25,7.4,22.5
"made","Danilo Gallinari",48.6,84.2,24,1.4,9.8
"made","Deron Williams",8.7,21.4,23,8.7,21.4
"made","Al Harrington",25.6,88.6,1,24.4,5.40000000000001
"made","Danilo Gallinari",25.4,88.9,0,24.6,5.09999999999999
"made","Chris Andersen",22.3,88.4,3,27.7,5.59999999999999
"made","Danilo Gallinari",25.2,87.5,2,24.8,6.5
"made","Kris Humphries",41,4.4,16,41,4.4
"made","Rudy Fernandez",25.4,87.6,1,24.6,6.40000000000001
"made","Anthony Morrow",47.4,4.4,22,47.4,4.4
"made","Jordan Farmar",40.2,25.1,25,40.2,25.1
"made","Al Harrington",23.4,88.3,2,26.6,5.7
"made","Kris Humphries",24,5.1,1,24,5.1
"made","Corey Brewer",24.3,88.3,1,25.7,5.7
"made","Kris Humphries",24.4,5.3,1,24.4,5.3
"made","Corey Brewer",23.7,88.7,1,26.3,5.3
"made","Al Harrington",24.3,89,1,25.7,5
"made","MarShon Brooks",23.8,6.1,2,23.8,6.1
"made","Corey Brewer",1.9,89.3,23,48.1,4.7
"made","Rudy Fernandez",23.5,88.6,2,26.5,5.40000000000001
"made","Anthony Morrow",41.6,12.4,18,41.6,12.4
"made","Andre Miller",34.7,73.7,18,15.3,20.3
"made","Nene",34.7,75.2,17,15.3,18.8
"made","Nene",24.2,88.7,1,25.8,5.3
"made","Deron Williams",30.2,24.8,20,30.2,24.8
"made","Sundiata Gaines",38.9,27.4,26,38.9,27.4
"made","Sundiata Gaines",25,5.6,1,25,5.6
"made","Corey Brewer",1.9,85.9,23,48.1,8.09999999999999
"made","Johan Petro",22.6,4.8,2,22.6,4.8
"made","Corey Brewer",48.9,87.1,24,1.1,6.90000000000001
"made","Corey Brewer",25.6,87.8,1,24.4,6.2
"made","Nene",37.1,73.7,20,12.9,20.3
"made","Arron Afflalo",48.9,85.1,24,1.1,8.90000000000001
"made","Anthony Morrow",48.9,6.9,24,48.9,6.9
"made","MarShon Brooks",24.1,5.1,1,24.1,5.1
"made","Mehmet Okur",38.9,25.9,25,38.9,25.9
"made","Danilo Gallinari",26.3,88.6,1,23.7,5.40000000000001
"made","Mehmet Okur",44.6,20.9,25,44.6,20.9
"made","Mehmet Okur",13.7,16.3,16,13.7,16.3
"made","Timofey Mozgov",24.2,89,1,25.8,5
"made","Arron Afflalo",26.3,89.2,1,23.7,4.8
"made","Shawne Williams",22.4,4.8,3,22.4,4.8
"made","Chris Andersen",27,88.4,2,23,5.59999999999999
"made","Shawne Williams",3.9,19.2,25,3.9,19.2
"made","Chris Andersen",34.4,72,19,15.6,22
"made","Al Harrington",25.2,87.9,1,24.8,6.09999999999999
"made","Rudy Fernandez",47.5,78.5,25,2.5,15.5
"made","Jordan Farmar",37,27.4,25,37,27.4
"made","Corey Brewer",25.6,88.1,1,24.4,5.90000000000001
"made","Al Harrington",26.7,88.6,2,23.3,5.40000000000001
"made","MarShon Brooks",36.9,8,12,36.9,8
"made","Danilo Gallinari",12.8,68.1,24,37.2,25.9
"made","Jordan Farmar",48.7,5.9,24,48.7,5.9
"made","Jordan Farmar",22.9,23.3,18,22.9,23.3
"made","Jordan Farmar",44.6,19.9,25,44.6,19.9
"made","Jordan Farmar",25,5.7,1,25,5.7
"made","Kris Humphries",24.4,5.3,1,24.4,5.3
"made","Jordan Farmar",46.8,21.4,27,46.8,21.4
"made","Andre Miller",25.6,84.6,4,24.4,9.40000000000001
"made","Andre Miller",32.3,79.4,12,17.7,14.6
"made","Arron Afflalo",48.3,86.4,23,1.7,7.59999999999999
"made","Arron Afflalo",48.1,86,23,1.9,8
"made","Deron Williams",23.2,5.6,2,23.2,5.6
"made","Jordan Farmar",48.4,6.4,23,48.4,6.4
"made","Rudy Fernandez",30.4,76.1,14,19.6,17.9
"made","Anthony Morrow",48.5,5.1,24,48.5,5.1
"made","Arron Afflalo",45.9,87.5,21,4.1,6.5
"made","Deron Williams",12.6,27.2,25,12.6,27.2
"made","Jordan Farmar",24.4,6.4,2,24.4,6.4
"made","Andre Miller",26.3,87.5,2,23.7,6.5
"made","Anthony Morrow",3.5,13.6,23,3.5,13.6
"made","Anthony Morrow",19.2,10.2,8,19.2,10.2
"made","Rudy Fernandez",43.2,72.8,24,6.8,21.2
"made","Sundiata Gaines",41.1,25,26,41.1,25
"made","Raja Bell",17.7,71.7,19,32.3,22.3
"made","Kobe Bryant",19.9,21,17,19.9,21
"made","Raja Bell",44.6,80.5,21,5.4,13.5
"made","Al Jefferson",24,87.6,2,26,6.40000000000001
"made","Paul Millsap",28.7,88.6,4,21.3,5.40000000000001
"made","Kobe Bryant",34.2,6.1,9,34.2,6.1
"made","Matt Barnes",25.4,6.9,2,25.4,6.9
"made","Paul Millsap",25.2,86.8,2,24.8,7.2
"made","Andrew Bynum",25.7,5,1,25.7,5
"made","Andrew Bynum",19.4,6.1,6,19.4,6.1
"made","Devin Harris",1.1,87.8,24,48.9,6.2
"made","Derek Fisher",22.9,6.1,2,22.9,6.1
"made","Paul Millsap",24.8,81.3,8,25.2,12.7
"made","Pau Gasol",35.8,11.3,13,35.8,11.3
"made","Kobe Bryant",18.9,13.8,11,18.9,13.8
"made","Gordon Hayward",20.7,73.6,16,29.3,20.4
"made","Paul Millsap",28.6,81.3,8,21.4,12.7
"made","Josh Howard",35.5,83,12,14.5,11
"made","Kobe Bryant",30.2,17.6,14,30.2,17.6
"made","Metta World Peace",24,6.2,2,24,6.2
"made","CJ Miles",24.2,80.5,9,25.8,13.5
"made","Kobe Bryant",19.6,20.1,16,19.6,20.1
"made","Derrick Favors",23.4,87.5,2,26.6,6.5
"made","Derrick Favors",27.4,88.6,2,22.6,5.40000000000001
"made","CJ Miles",25.6,88.6,1,24.4,5.40000000000001
"made","Darius Morris",28,7,4,28,7
"made","Enes Kanter",22.3,88.4,3,27.7,5.59999999999999
"made","Josh Howard",21.3,88.1,4,28.7,5.90000000000001
"made","Matt Barnes",29.1,8.9,6,29.1,8.9
"made","Paul Millsap",26.8,87.5,2,23.2,6.5
"made","Kobe Bryant",8.8,5.1,16,8.8,5.1
"made","Pau Gasol",25.4,11.1,6,25.4,11.1
"made","Al Jefferson",23.4,85.4,4,26.6,8.59999999999999
"made","Pau Gasol",26.5,9.8,5,26.5,9.8
"made","Kobe Bryant",28.7,8.7,5,28.7,8.7
"made","Paul Millsap",23.7,82.6,7,26.3,11.4
"made","Paul Millsap",21.3,87.8,4,28.7,6.2
"made","Kobe Bryant",15.5,9.8,11,15.5,9.8
"made","Matt Barnes",41.4,24.5,25,41.4,24.5
"made","Raja Bell",38.3,68.5,24,11.7,25.5
"made","Al Jefferson",25,73.9,15,25,20.1
"made","Kobe Bryant",25.5,23.3,18,25.5,23.3
"made","Andrew Bynum",25.8,7,2,25.8,7
"made","Paul Millsap",26.3,68.9,20,23.7,25.1
"made","Kobe Bryant",36.9,22.2,21,36.9,22.2
"made","Kobe Bryant",21.1,24,19,21.1,24
"made","Josh Howard",17.4,72.6,18,32.6,21.4
"made","Pau Gasol",25,6.4,1,25,6.4
"made","Al Jefferson",11.6,89.5,13,38.4,4.5
"made","Steve Blake",5.3,19.4,24,5.3,19.4
"made","Luke Walton",27.3,17.3,13,27.3,17.3
"made","Darius Morris",21.4,6.9,4,21.4,6.9
"made","Alec Burks",22.7,87.3,3,27.3,6.7
"made","Josh Howard",45.3,89.2,20,4.7,4.8
"made","Paul Millsap",24.5,69.8,19,25.5,24.2
"made","Matt Barnes",32.6,27,23,32.6,27
"made","Al Jefferson",26.5,87.5,2,23.5,6.5
"made","Andrew Bynum",25.5,8.4,3,25.5,8.4
"made","Paul Millsap",26.2,88.1,2,23.8,5.90000000000001
"made","Matt Barnes",24.3,6.7,2,24.3,6.7
"made","Kobe Bryant",7.3,4.4,18,7.3,4.4
"made","Josh Howard",12.2,67.1,25,37.8,26.9
"made","Kobe Bryant",42.9,4,18,42.9,4
"made","Paul Millsap",26.2,87.6,2,23.8,6.40000000000001
"made","Paul Millsap",24.9,89,0,25.1,5
"made","Paul Millsap",39.9,76.1,20,10.1,17.9
"made","Kobe Bryant",13.4,27,25,13.4,27
"made","Josh Howard",47.8,84.2,23,2.2,9.8
"made","Pau Gasol",47.4,4.5,22,47.4,4.5
"made","Andrew Bynum",23.7,5.4,1,23.7,5.4
"made","Paul Millsap",44.2,90.3,19,5.8,3.7
"made","Ryan Anderson",24.1,5.1,1,24.1,5.1
"made","Jameer Nelson",24,4.5,1,24,4.5
"made","Jameer Nelson",23.5,5.6,2,23.5,5.6
"made","Jason Richardson",24.9,5.3,0,24.9,5.3
"made","Marcus Camby",25.4,88.4,1,24.6,5.59999999999999
"made","Jason Richardson",24.2,6.4,2,24.2,6.4
"made","Hedo Turkoglu",33.9,28.3,25,33.9,28.3
"made","LaMarcus Aldridge",24,89,1,26,5
"made","Jameer Nelson",28.2,23.9,19,28.2,23.9
"made","LaMarcus Aldridge",24.6,86.8,2,25.4,7.2
"made","Wesley Matthews",25.6,88.9,1,24.4,5.09999999999999
"made","Ryan Anderson",6,19.6,24,6,19.6
"made","Wesley Matthews",38.6,69.2,24,11.4,24.8
"made","Kurt Thomas",36.6,87.9,12,13.4,6.09999999999999
"made","JJ Redick",48.2,8.7,23,48.2,8.7
"made","Raymond Felton",25.4,88.9,0,24.6,5.09999999999999
"made","Chris Duhon",40.3,28.1,28,40.3,28.1
"made","Jamal Crawford",36.4,78,16,13.6,16
"made","Dwight Howard",21.8,9.4,5,21.8,9.4
"made","JJ Redick",35.9,27.2,25,35.9,27.2
"made","Nicolas Batum",2.4,89.3,23,47.6,4.7
"made","Hedo Turkoglu",43.2,21.5,25,43.2,21.5
"made","Jamal Crawford",27.6,66.6,23,22.4,27.4
"made","JJ Redick",24.1,5.6,1,24.1,5.6
"made","Jamal Crawford",17.1,74.8,16,32.9,19.2
"made","Ryan Anderson",35.1,27.8,25,35.1,27.8
"made","Glen Davis",26.1,5,1,26.1,5
"made","Glen Davis",24.4,5.3,1,24.4,5.3
"made","LaMarcus Aldridge",32.3,71.5,19,17.7,22.5
"made","Glen Davis",33.1,8.3,9,33.1,8.3
"made","Nicolas Batum",44.2,73.3,25,5.8,20.7
"made","Jason Richardson",8.5,22.9,24,8.5,22.9
"made","Jamal Crawford",32.5,65.5,25,17.5,28.5
"made","Jameer Nelson",11.5,25.9,25,11.5,25.9
"made","Dwight Howard",25,10.6,6,25,10.6
"made","Jason Richardson",2.2,5.7,23,2.2,5.7
"made","LaMarcus Aldridge",42.1,80.7,19,7.9,13.3
"made","Nicolas Batum",10,83.8,16,40,10.2
"made","LaMarcus Aldridge",32.5,71.8,19,17.5,22.2
"made","Gerald Wallace",25.6,87.8,1,24.4,6.2
"made","Gerald Wallace",26,87.9,1,24,6.09999999999999
"made","Glen Davis",21,11.4,8,21,11.4
"made","Ryan Anderson",2,11.1,24,2,11.1
"made","Raymond Felton",41.8,71.2,24,8.2,22.8
"made","Hedo Turkoglu",34.5,16.8,15,34.5,16.8
"made","Jameer Nelson",25.7,5.1,1,25.7,5.1
"made","Gerald Wallace",25,88.1,1,25,5.90000000000001
"made","Dwight Howard",25.4,9.1,4,25.4,9.1
"made","Jason Richardson",24.9,5.4,0,24.9,5.4
"made","Wesley Matthews",28.2,86.8,4,21.8,7.2
"made","Jameer Nelson",24,30,25,24,30
"made","Hedo Turkoglu",47.6,12.4,24,47.6,12.4
"made","Wesley Matthews",28.9,88.1,4,21.1,5.90000000000001
"made","Ryan Anderson",27.6,29.7,25,27.6,29.7
"made","Dwight Howard",25.5,5.3,1,25.5,5.3
"made","Jamal Crawford",17.9,64.9,25,32.1,29.1
"made","LaMarcus Aldridge",16,72.8,19,34,21.2
"made","Jameer Nelson",30.1,5.1,5,30.1,5.1
"made","Jason Richardson",35.3,22,20,35.3,22
"made","Jamal Crawford",30,87.9,5,20,6.09999999999999
"made","Wesley Matthews",26,81,8,24,13
"made","JJ Redick",18.1,28.9,25,18.1,28.9
"made","Jamal Crawford",10.1,72.6,22,39.9,21.4
"made","Ryan Anderson",21.9,5.4,3,21.9,5.4
"made","Jamal Crawford",13.9,67.1,25,36.1,26.9
"made","LaMarcus Aldridge",26.5,89.3,2,23.5,4.7
"made","Gerald Wallace",12,67.4,25,38,26.6
"made","Dwight Howard",27.7,6.4,3,27.7,6.4
"made","JJ Redick",45.2,6.5,20,45.2,6.5
"made","Gerald Wallace",26.7,88.4,2,23.3,5.59999999999999
"made","LaMarcus Aldridge",32.5,70.6,20,17.5,23.4
"made","Glen Davis",24.4,8.4,3,24.4,8.4
"made","Wesley Matthews",1.8,88.7,23,48.2,5.3
"made","Nicolas Batum",24.6,88.9,0,25.4,5.09999999999999
"made","LaMarcus Aldridge",25,69.5,20,25,24.5
"made","Hedo Turkoglu",24.9,5,0,24.9,5
"made","Hedo Turkoglu",41.8,23.9,25,41.8,23.9
"made","Gerald Wallace",24.2,88.6,1,25.8,5.40000000000001
"made","Jamal Crawford",25.7,88.6,1,24.3,5.40000000000001
"made","Wesley Matthews",24.3,88.7,1,25.7,5.3
"made","Jamal Crawford",28.1,87.5,3,21.9,6.5
"made","LaMarcus Aldridge",24.3,64.1,25,25.7,29.9
"made","Blake Griffin",22.4,88.1,3,27.6,5.90000000000001
"made","Mario Chalmers",12.6,28.8,27,12.6,28.8
"made","Blake Griffin",10.3,82.9,16,39.7,11.1
"made","Blake Griffin",23.9,87.1,2,26.1,6.90000000000001
"made","LeBron James",25,8,3,25,8
"made","Mario Chalmers",9.1,25.3,26,9.1,25.3
"made","Dwyane Wade",24,7.5,3,24,7.5
"made","Joel Anthony",22.9,14.4,10,22.9,14.4
"made","Chris Paul",26.8,86.5,3,23.2,7.5
"made","Blake Griffin",23.8,87.3,2,26.2,6.7
"made","Blake Griffin",25.2,86.5,3,24.8,7.5
"made","LeBron James",35,19.3,17,35,19.3
"made","LeBron James",26.3,7.2,3,26.3,7.2
"made","Mo Williams",36.3,86.7,12,13.7,7.3
"made","Chris Paul",24.3,70.9,18,25.7,23.1
"made","Shane Battier",29.8,13.5,10,29.8,13.5
"made","LeBron James",24.1,7.5,3,24.1,7.5
"made","Joel Anthony",26,7.6,3,26,7.6
"made","Chris Paul",34.1,83.4,11,15.9,10.6
"made","Dwyane Wade",41.8,6.4,17,41.8,6.4
"made","Mo Williams",10.8,76.3,19,39.2,17.7
"made","Blake Griffin",26,62.1,27,24,31.9
"made","Chris Bosh",22.6,8.1,4,22.6,8.1
"made","Dwyane Wade",25.8,8,3,25.8,8
"made","Chris Bosh",30.2,31.1,27,30.2,31.1
"made","Chris Paul",25.6,85.4,4,24.4,8.59999999999999
"made","Blake Griffin",26.3,86.5,3,23.7,7.5
"made","Chris Paul",38.3,79.7,16,11.7,14.3
"made","Dwyane Wade",24.8,6.7,2,24.8,6.7
"made","Chauncey Billups",48,88.1,23,2,5.90000000000001
"made","Udonis Haslem",24.3,6.9,2,24.3,6.9
"made","Chauncey Billups",49.2,86.8,24,0.799999999999997,7.2
"made","Mario Chalmers",21,31.1,26,21,31.1
"made","Chris Bosh",26.3,23.7,19,26.3,23.7
"made","Caron Butler",46.5,73.9,26,3.5,20.1
"made","Chris Bosh",25.7,21,16,25.7,21
