"result","player","converted_x","converted_y","shot_distance","shot_x","shot_y"
"made","LaMarcus Aldridge",21,10.8,7,21,10.8
"made","Brandon Roy",25,5,0,25,5
"made","Juwan Howard",41.9,10.2,18,41.9,10.2
"made","Chris Kaman",41.8,85.4,17,8.2,8.59999999999999
"made","Baron Davis",37.1,90.6,12,12.9,3.40000000000001
"made","LaMarcus Aldridge",25,5,0,25,5
"made","Martell Webster",36.1,23.3,21,36.1,23.3
"made","Craig Smith",25,89,0,25,5
"made","Steve Blake",48.3,90,23,1.7,4
"made","LaMarcus Aldridge",25,5,0,25,5
"made","Martell Webster",7.4,4.8,18,7.4,4.8
"made","DeAndre Jordan",25,89,0,25,5
"made","Chris Kaman",36.6,89.5,12,13.4,4.5
"made","Baron Davis",25,89,0,25,5
"made","Nicolas Batum",25.2,9.5,5,25.2,9.5
"made","Rasual Butler",18.8,84.3,8,31.2,9.7
"made","Steve Blake",12.5,65.9,26,37.5,28.1
"made","Baron Davis",25,89,0,25,5
"made","LaMarcus Aldridge",25,5,0,25,5
"made","Eric Gordon",40.7,68.1,26,9.3,25.9
"made","Chris Kaman",14.4,88.7,11,35.6,5.3
"made","Nicolas Batum",2.8,5,22,2.8,5
"made","Nicolas Batum",25,5,0,25,5
"made","Baron Davis",25,89,0,25,5
"made","Brandon Roy",25.9,11.4,6,25.9,11.4
"made","Chris Kaman",25.4,81,8,24.6,13
"made","Brandon Roy",14.7,6.2,10,14.7,6.2
"made","Brandon Roy",17.4,13,11,17.4,13
"made","Drew Gooden",39.1,83.2,15,10.9,10.8
"made","LaMarcus Aldridge",20.5,11.9,8,20.5,11.9
"made","Drew Gooden",37.2,74.2,19,12.8,19.8
"made","LaMarcus Aldridge",38,9.1,14,38,9.1
"made","Chris Kaman",44.6,88.3,20,5.4,5.7
"made","LaMarcus Aldridge",30.2,13.3,10,30.2,13.3
"made","Nicolas Batum",25,5,0,25,5
"made","Nicolas Batum",13.4,15.1,15,13.4,15.1
"made","Andre Miller",14.2,17.6,17,14.2,17.6
"made","Brandon Roy",36.9,18.4,18,36.9,18.4
"made","Chris Kaman",25,89,0,25,5
"made","Juwan Howard",33.7,12.2,11,33.7,12.2
"made","Juwan Howard",30.2,22.2,18,30.2,22.2
"made","DeAndre Jordan",25,89,0,25,5
"made","Eric Gordon",25,89,0,25,5
"made","Brandon Roy",18.5,10.3,8,18.5,10.3
"made","LaMarcus Aldridge",25,5,0,25,5
"made","LaMarcus Aldridge",9.1,9.8,17,9.1,9.8
"made","Steve Blake",44.3,86.7,19,5.7,7.3
"made","Jerryd Bayless",40.3,20.7,22,40.3,20.7
"made","Steve Blake",40.2,76.9,19,9.8,17.1
"made","Steve Blake",30.1,81,9,19.9,13
"made","Drew Gooden",38.2,84,14,11.8,10
"made","Rasual Butler",4.3,74.4,25,45.7,19.6
"made","Steve Blake",25,89,0,25,5
"made","Juwan Howard",12.5,12.7,15,12.5,12.7
"made","LaMarcus Aldridge",25,5,0,25,5
"made","Rasual Butler",1.1,83.5,25,48.9,10.5
"made","DeAndre Jordan",25,89,0,25,5
"made","Brandon Roy",25,5,0,25,5
"made","Rasual Butler",25,89,0,25,5
"made","Juwan Howard",22.2,19.2,14,22.2,19.2
"made","Baron Davis",25,89,0,25,5
"made","Andre Miller",24.3,19.6,15,24.3,19.6
"made","DeAndre Jordan",25,85.4,4,25,8.59999999999999
"made","Antonio McDyess",40.7,7.2,16,40.7,7.2
"made","Richard Jefferson",5.4,12.2,21,5.4,12.2
"made","Amar'e Stoudemire",30.1,87,5,19.9,7
"made","Grant Hill",14.2,74.5,18,35.8,19.5
"made","Manu Ginobili",25,5,0,25,5
"made","Steve Nash",25,89,0,25,5
"made","Manu Ginobili",25,5,0,25,5
"made","Richard Jefferson",23.2,8.4,4,23.2,8.4
"made","Manu Ginobili",25,5,0,25,5
"made","Amar'e Stoudemire",37.9,81,15,12.1,13
"made","Antonio McDyess",25,5,0,25,5
"made","Tim Duncan",32.5,5.4,8,32.5,5.4
"made","Grant Hill",25,89,0,25,5
"made","Amar'e Stoudemire",25,89,0,25,5
"made","Richard Jefferson",25,5,0,25,5
"made","Channing Frye",14.5,66.6,25,35.5,27.4
"made","Jason Richardson",1.8,88.4,23,48.2,5.59999999999999
"made","Roger Mason Jr.",16.2,25.6,22,16.2,25.6
"made","Steve Nash",24.6,66,23,25.4,28
"made","Richard Jefferson",25,5,0,25,5
"made","DeJuan Blair",25,5,0,25,5
"made","Steve Nash",25,89,0,25,5
"made","Steve Nash",25,89,0,25,5
"made","Tony Parker",25,5,0,25,5
"made","Steve Nash",25.7,71.5,18,24.3,22.5
"made","Leandro Barbosa",41.5,87.6,17,8.5,6.40000000000001
"made","Lou Amundson",25,89,0,25,5
"made","Tim Duncan",25,5,0,25,5
"made","Channing Frye",18.6,85.4,7,31.4,8.59999999999999
"made","Matt Bonner",18.3,12.2,10,18.3,12.2
"made","Tim Duncan",32,7,7,32,7
"made","Steve Nash",32,71.7,19,18,22.3
"made","Roger Mason Jr.",8.8,24.2,25,8.8,24.2
"made","Amar'e Stoudemire",29.8,71.1,19,20.2,22.9
"made","Grant Hill",47.6,87.6,23,2.4,6.40000000000001
"made","Richard Jefferson",32.6,23.4,20,32.6,23.4
"made","Amar'e Stoudemire",21.8,85.6,5,28.2,8.40000000000001
"made","Roger Mason Jr.",40.7,22.4,23,40.7,22.4
"made","Amar'e Stoudemire",25,89,0,25,5
"made","Tony Parker",32,13.6,11,32,13.6
"made","Roger Mason Jr.",24.4,24.4,19,24.4,24.4
"made","Amar'e Stoudemire",25,89,0,25,5
"made","Jason Richardson",25,89,0,25,5
"made","Amar'e Stoudemire",25,89,0,25,5
"made","Manu Ginobili",25,5,0,25,5
"made","Steve Nash",18.3,68.1,22,31.7,25.9
"made","Tim Duncan",25,5,0,25,5
"made","Jason Richardson",39.1,69,24,10.9,25
"made","Amar'e Stoudemire",25,89,0,25,5
"made","Garrett Temple",25,5,0,25,5
"made","Garrett Temple",25,5,0,25,5
"made","Steve Nash",30,78.6,12,20,15.4
"made","Amar'e Stoudemire",25,89,0,25,5
"made","Garrett Temple",2.8,5.1,22,2.8,5.1
"made","Garrett Temple",25,5,0,25,5
"made","Amar'e Stoudemire",27.1,86.8,3,22.9,7.2
"made","Jason Richardson",25,89,0,25,5
"made","Antonio McDyess",21.9,22.3,18,21.9,22.3
"made","Manu Ginobili",25,5,0,25,5
"made","Grant Hill",44.5,89.3,20,5.5,4.7
"made","Tim Duncan",25.4,8.9,4,25.4,8.9
"made","Jason Richardson",25,89,0,25,5
"made","Jason Richardson",47.6,89.8,23,2.4,4.2
"made","Roger Mason Jr.",1.9,11.6,24,1.9,11.6
"made","Channing Frye",47.8,90,23,2.2,4
"made","Tony Parker",19.4,7,6,19.4,7
"made","Jason Richardson",25,89,0,25,5
"made","DeJuan Blair",25,5,0,25,5
"made","Matt Bonner",15.8,6.1,9,15.8,6.1
"made","Channing Frye",39,79.9,17,11,14.1
"made","Roger Mason Jr.",10.3,25.3,25,10.3,25.3
"made","Tony Parker",5,5.6,20,5,5.6
"made","Jared Dudley",40.7,70,25,9.3,24
"made","Lou Amundson",25,89,0,25,5
"made","Grant Hill",47.8,89.8,23,2.2,4.2
"made","Richard Jefferson",47.9,5.7,23,47.9,5.7
"made","Amar'e Stoudemire",18.8,70.9,19,31.2,23.1
"made","Goran Dragic",25,89,0,25,5
"made","Goran Dragic",25,89,0,25,5
"made","Grant Hill",25,89,0,25,5
"made","Tony Parker",31.2,8.6,7,31.2,8.6
"made","Roger Mason Jr.",15.1,28.3,25,15.1,28.3
"made","Amar'e Stoudemire",25,89,0,25,5
"made","Taj Gibson",13.1,84.9,13,36.9,9.09999999999999
"made","JJ Hickson",21.3,10.6,7,21.3,10.6
"made","Mo Williams",25,5,0,25,5
"made","Antawn Jamison",25,5,0,25,5
"made","Derrick Rose",14.4,77.1,16,35.6,16.9
"made","Jawad Williams",12.5,20.9,20,12.5,20.9
"made","Joakim Noah",25,89,0,25,5
"made","Derrick Rose",40.2,69,25,9.8,25
"made","Luol Deng",14.1,71.7,20,35.9,22.3
"made","Anthony Parker",48.9,7.8,24,48.9,7.8
"made","Luol Deng",10.6,78.6,18,39.4,15.4
"made","JJ Hickson",25,5,0,25,5
"made","Mo Williams",36.1,20.6,19,36.1,20.6
"made","Luol Deng",10.3,73.7,21,39.7,20.3
"made","Antawn Jamison",42.5,14.6,20,42.5,14.6
"made","Mo Williams",25,5,0,25,5
"made","Derrick Rose",25,89,0,25,5
"made","Mo Williams",25,5,0,25,5
"made","Anderson Varejao",25,5,0,25,5
"made","Ronald Murray",39.4,68.9,25,10.6,25.1
"made","Hakim Warrick",25,89,0,25,5
"made","Zydrunas Ilgauskas",25,5,0,25,5
"made","Brad Miller",12.5,71.4,22,37.5,22.6
"made","Sebastian Telfair",36.7,18.4,18,36.7,18.4
"made","Kirk Hinrich",38.2,67,26,11.8,27
"made","Sebastian Telfair",17.2,21.5,18,17.2,21.5
"made","Brad Miller",21.5,75,14,28.5,19
"made","Antawn Jamison",7.6,10.5,18,7.6,10.5
"made","Antawn Jamison",25,5,0,25,5
"made","Brad Miller",13.6,75.3,18,36.4,18.7
"made","Sebastian Telfair",29.5,25.1,21,29.5,25.1
"made","Kirk Hinrich",10.4,77.4,19,39.6,16.6
"made","Joakim Noah",25,89,0,25,5
"made","Sebastian Telfair",25,5,0,25,5
"made","Luol Deng",37.1,73,20,12.9,21
"made","Kirk Hinrich",17.5,63.8,26,32.5,30.2
"made","Derrick Rose",27.4,70.4,19,22.6,23.6
"made","Joakim Noah",12.7,76.7,17,37.3,17.3
"made","Zydrunas Ilgauskas",25,5,0,25,5
"made","Derrick Rose",10,78.9,18,40,15.1
"made","Derrick Rose",23.2,73.4,16,26.8,20.6
"made","Mo Williams",36.9,16.6,17,36.9,16.6
"made","Antawn Jamison",25,5,0,25,5
"made","Hakim Warrick",25,89,0,25,5
"made","Joakim Noah",25,89,0,25,5
"made","Mo Williams",13.9,28.6,26,13.9,28.6
"made","Joakim Noah",25,89,0,25,5
"made","Antawn Jamison",39.6,10,15,39.6,10
"made","Luol Deng",25,89,0,25,5
"made","Kirk Hinrich",28.2,63,26,21.8,31
"made","Derrick Rose",25,89,0,25,5
"made","Antawn Jamison",33.1,7.2,8,33.1,7.2
"made","Kirk Hinrich",25,89,0,25,5
"made","Derrick Rose",24,84.2,5,26,9.8
"made","Luol Deng",25,89,0,25,5
"made","Antawn Jamison",25,5,0,25,5
"made","Mo Williams",33.4,25.3,22,33.4,25.3
"made","Derrick Rose",11.7,76.6,18,38.3,17.4
"made","Jamario Moon",41.4,24.4,25,41.4,24.4
"made","Anderson Varejao",25,5,0,25,5
"made","Kirk Hinrich",38.2,73.9,20,11.8,20.1
"made","Mo Williams",40,27,27,40,27
"made","Jamario Moon",37.7,19.6,19,37.7,19.6
"made","Luol Deng",25,89,0,25,5
"made","Kirk Hinrich",5.1,86.4,20,44.9,7.59999999999999
"made","Jamario Moon",18.3,22.6,19,18.3,22.6
"made","Antawn Jamison",25,5,0,25,5
"made","Brad Miller",25,89,0,25,5
"made","Brad Miller",14.7,72.5,19,35.3,21.5
"made","Antawn Jamison",35.8,24.2,22,35.8,24.2
"made","Luol Deng",25,89,0,25,5
"made","Zydrunas Ilgauskas",38.1,21.4,21,38.1,21.4
"made","Derrick Rose",25,89,0,25,5
"made","Jamario Moon",25,5,0,25,5
"made","Jamario Moon",13.1,27.5,25,13.1,27.5
"made","Mo Williams",37.2,27.4,26,37.2,27.4
"made","Mo Williams",2.4,16.8,25,2.4,16.8
"made","Joakim Noah",25,89,0,25,5
"made","Jamario Moon",25,5,0,25,5
"made","Kirk Hinrich",30,80.5,10,20,13.5
"made","Luol Deng",25,89,0,25,5
"made","Joakim Noah",23.1,72.5,17,26.9,21.5
"made","Mo Williams",42.1,24.8,26,42.1,24.8
"made","Joakim Noah",25,89,0,25,5
"made","Chris Kaman",26.6,6.7,2,26.6,6.7
"made","Tyreke Evans",9.7,88.4,15,40.3,5.59999999999999
"made","Tyreke Evans",20.4,82.9,8,29.6,11.1
"made","Baron Davis",39.2,24.7,24,39.2,24.7
"made","Andres Nocioni",43.9,70.9,26,6.1,23.1
"made","Drew Gooden",25,5,0,25,5
"made","Jason Thompson",30.1,85.1,6,19.9,8.90000000000001
"made","Chris Kaman",10.9,8.7,15,10.9,8.7
"made","Carl Landry",37.4,82.3,14,12.6,11.7
"made","Carl Landry",25,89,0,25,5
"made","Tyreke Evans",25,89,0,25,5
"made","Tyreke Evans",19,69.8,20,31,24.2
"made","Drew Gooden",39.4,17.1,19,39.4,17.1
"made","Baron Davis",42.2,22,24,42.2,22
"made","Beno Udrih",13.4,78.8,15,36.6,15.2
"made","Carl Landry",25,89,0,25,5
"made","Drew Gooden",25,5,0,25,5
"made","Jason Thompson",28.2,89.8,3,21.8,4.2
"made","Drew Gooden",15.6,4.7,9,15.6,4.7
"made","Tyreke Evans",9.3,90,16,40.7,4
"made","Jason Thompson",37.9,75,19,12.1,19
"made","Eric Gordon",25,5,0,25,5
"made","Jason Thompson",25,89,0,25,5
"made","Eric Gordon",25,5,0,25,5
"made","Andres Nocioni",22.9,82.9,6,27.1,11.1
"made","Baron Davis",25,5,0,25,5
"made","Andres Nocioni",25,85.4,4,25,8.59999999999999
"made","Baron Davis",27.3,9.2,5,27.3,9.2
"made","Andres Nocioni",12.3,86,13,37.7,8
"made","Francisco Garcia",42.4,70.9,25,7.6,23.1
"made","Tyreke Evans",25,89,0,25,5
"made","Mardy Collins",25,5,0,25,5
"made","Jason Thompson",27.8,88.1,3,22.2,5.90000000000001
"made","Drew Gooden",25,5,0,25,5
"made","Francisco Garcia",14.9,75.6,17,35.1,18.4
"made","Omri Casspi",25,89,0,25,5
"made","Drew Gooden",33.4,9.2,9,33.4,9.2
"made","Jason Thompson",32,73,17,18,21
"made","Francisco Garcia",9.7,78.6,18,40.3,15.4
"made","Mardy Collins",24.6,13,8,24.6,13
"made","Omri Casspi",48.6,88.7,24,1.4,5.3
"made","Eric Gordon",46.2,19.7,26,46.2,19.7
"made","Carl Landry",27,84.8,5,23,9.2
"made","Jason Thompson",24.2,85.7,3,25.8,8.3
"made","Tyreke Evans",25.1,84.3,5,24.9,9.7
"made","Chris Kaman",25,5,0,25,5
"made","Tyreke Evans",25,89,0,25,5
"made","Eric Gordon",15,28.1,25,15,28.1
"made","Beno Udrih",25,89,0,25,5
"made","Drew Gooden",7.4,3.9,18,7.4,3.9
"made","Chris Kaman",24.8,22.2,17,24.8,22.2
"made","Beno Udrih",26.2,84.3,5,23.8,9.7
"made","Eric Gordon",2.5,18.7,26,2.5,18.7
"made","Rasual Butler",25,5,0,25,5
"made","Chris Kaman",41,9.1,17,41,9.1
"made","Rasual Butler",10.4,17.7,19,10.4,17.7
"made","Omri Casspi",27.1,87,3,22.9,7
"made","Chris Kaman",28.8,8.1,5,28.8,8.1
"made","Drew Gooden",25,5,0,25,5
"made","Tyreke Evans",25,89,0,25,5
"made","Francisco Garcia",16.3,84.9,10,33.7,9.09999999999999
"made","Chris Kaman",25,5,0,25,5
"made","Donte Greene",11.1,86.2,14,38.9,7.8
"made","Steve Blake",38.4,25.9,25,38.4,25.9
"made","Jason Thompson",26,70.4,19,24,23.6
"made","Chris Kaman",25,5,0,25,5
"made","Chris Kaman",21.6,8.4,5,21.6,8.4
"made","Tyreke Evans",25,89,0,25,5
"made","Jason Thompson",25,89,0,25,5
"made","Eric Gordon",7.7,5.4,17,7.7,5.4
"made","Beno Udrih",14.4,76.3,17,35.6,17.7
"made","Francisco Garcia",1.8,87.8,23,48.2,6.2
"made","Carl Landry",25,89,0,25,5
"made","Jason Thompson",32.7,72.6,18,17.3,21.4
"made","Donte Greene",25,89,0,25,5
"made","DeAndre Jordan",22.4,12.1,8,22.4,12.1
"made","Tyreke Evans",26,85.7,3,24,8.3
"made","Beno Udrih",26,70.4,19,24,23.6
"made","Chris Kaman",24.3,27.2,22,24.3,27.2
"made","Rasual Butler",25,5,0,25,5
"made","Beno Udrih",25,89,0,25,5
"made","Eric Gordon",12.6,28.3,26,12.6,28.3
"made","Tyreke Evans",24,66.3,23,26,27.7
"made","Omri Casspi",25.9,81,8,24.1,13
"made","Bobby Brown",25.4,8.4,3,25.4,8.4
"made","DeAndre Jordan",25,5,0,25,5
"made","Donte Greene",25,89,0,25,5
"made","DeAndre Jordan",26.3,11.7,7,26.3,11.7
"made","Donte Greene",25,89,0,25,5
"made","Metta World Peace",29.4,27.6,23,29.4,27.6
"made","Arron Afflalo",25,89,0,25,5
"made","Carmelo Anthony",35.6,85.7,11,14.4,8.3
"made","Metta World Peace",25,5,0,25,5
"made","Pau Gasol",25,5,0,25,5
"made","Pau Gasol",9.1,7.5,16,9.1,7.5
"made","Derek Fisher",23.3,24,19,23.3,24
"made","Carmelo Anthony",43.4,85.8,19,6.6,8.2
"made","Carmelo Anthony",41.9,70.5,25,8.1,23.5
"made","Chauncey Billups",2,88.6,23,48,5.40000000000001
"made","Nene",25,89,0,25,5
"made","Carmelo Anthony",45.2,74.6,25,4.8,19.4
"made","Metta World Peace",1.5,5.7,24,1.5,5.7
"made","Johan Petro",25,89,0,25,5
"made","Pau Gasol",25,5,0,25,5
"made","Jordan Farmar",8.8,20.4,22,8.8,20.4
"made","Metta World Peace",8.1,12.8,19,8.1,12.8
"made","J.R. Smith",22,82.2,7,28,11.8
"made","Ty Lawson",25,89,0,25,5
"made","DJ Mbenga",29.2,7,5,29.2,7
"made","Carmelo Anthony",43.7,79.9,21,6.3,14.1
"made","Josh Powell",25,5,0,25,5
"made","J.R. Smith",25,89,0,25,5
"made","J.R. Smith",48.3,89.1,23,1.7,4.90000000000001
"made","Josh Powell",25,5,0,25,5
"made","J.R. Smith",47,76.8,25,3,17.2
"made","Sasha Vujacic",45.5,5.2,21,45.5,5.2
"made","J.R. Smith",5.5,71.8,26,44.5,22.2
"made","J.R. Smith",7.1,68.4,27,42.9,25.6
"made","Metta World Peace",7.6,22.5,25,7.6,22.5
"made","Carmelo Anthony",42.7,87.8,18,7.3,6.2
"made","Chris Andersen",25,89,0,25,5
"made","Pau Gasol",25,5,0,25,5
"made","Arron Afflalo",25,89,0,25,5
"made","Nene",25,89,0,25,5
"made","Arron Afflalo",48,87.3,23,2,6.7
"made","Pau Gasol",32.2,8.8,8,32.2,8.8
"made","Derek Fisher",25,5,0,25,5
"made","Shannon Brown",40.4,24,24,40.4,24
"made","Metta World Peace",47.5,7.7,23,47.5,7.7
"made","Chris Andersen",25,89,0,25,5
"made","Metta World Peace",25,5,0,25,5
"made","Lamar Odom",25,5,0,25,5
"made","Shannon Brown",25,5,0,25,5
"made","Chauncey Billups",31.7,81.7,10,18.3,12.3
"made","Shannon Brown",8.4,24,25,8.4,24
"made","Chauncey Billups",36.1,78.1,16,13.9,15.9
"made","Carmelo Anthony",7,75.9,22,43,18.1
"made","Jordan Farmar",45.7,10,21,45.7,10
"made","J.R. Smith",12.4,67.4,25,37.6,26.6
"made","Pau Gasol",25,5,0,25,5
"made","Sasha Vujacic",44.9,23.2,27,44.9,23.2
"made","J.R. Smith",25,89,0,25,5
"made","Pau Gasol",31.3,9.3,8,31.3,9.3
"made","J.R. Smith",25,89,0,25,5
"made","Sasha Vujacic",48.3,9.8,24,48.3,9.8
"made","Anthony Carter",23.1,83.9,5,26.9,10.1
"made","Pau Gasol",24.3,16.2,11,24.3,16.2
"made","Chauncey Billups",48.2,86,23,1.8,8
"made","Carmelo Anthony",25,89,0,25,5
"made","Jordan Farmar",27.5,30.4,26,27.5,30.4
"made","Carmelo Anthony",25,89,0,25,5
"made","Carmelo Anthony",4.6,75,25,45.4,19
"made","J.R. Smith",35.8,87.6,11,14.2,6.40000000000001
"made","Jameer Nelson",37.1,66.5,26,12.9,27.5
"made","Tracy McGrady",42.2,24.2,26,42.2,24.2
"made","Dwight Howard",25,89,0,25,5
"made","Earl Barron",17.3,23.3,20,17.3,23.3
"made","Rashard Lewis",25.2,79.6,9,24.8,14.4
"made","David Lee",12.6,12.5,14,12.6,12.5
"made","Jameer Nelson",24,63.5,26,26,30.5
"made","Chris Duhon",25,5,0,25,5
"made","Dwight Howard",25,89,0,25,5
"made","Vince Carter",2.4,85.1,23,47.6,8.90000000000001
"made","Jameer Nelson",20.7,78.8,11,29.3,15.2
"made","Dwight Howard",25,89,0,25,5
"made","Vince Carter",35.6,65.2,26,14.4,28.8
"made","David Lee",17.3,22.8,19,17.3,22.8
"made","Chris Duhon",40.2,25.5,26,40.2,25.5
"made","Danilo Gallinari",24,14.7,10,24,14.7
"made","Mickael Pietrus",44.6,85.4,20,5.4,8.59999999999999
"made","Danilo Gallinari",3.8,18.7,25,3.8,18.7
"made","Dwight Howard",25,89,0,25,5
"made","Henry Walker",25,5,0,25,5
"made","Vince Carter",27.8,87,3,22.2,7
"made","Vince Carter",1.9,84.8,23,48.1,9.2
"made","Vince Carter",34.1,84.2,10,15.9,9.8
"made","Jameer Nelson",11.1,78.2,18,38.9,15.8
"made","Danilo Gallinari",13.4,28.3,26,13.4,28.3
"made","Mickael Pietrus",40.1,74.2,21,9.9,19.8
"made","Toney Douglas",29,30,25,29,30
"made","Dwight Howard",30.4,82.7,8,19.6,11.3
"made","Henry Walker",40.5,26.7,27,40.5,26.7
"made","Dwight Howard",25,89,0,25,5
"made","J.R. Giddens",25,5,0,25,5
"made","Ryan Anderson",34.7,64,27,15.3,30
"made","Ryan Anderson",25,89,0,25,5
"made","Toney Douglas",25.2,23.4,18,25.2,23.4
"made","JJ Redick",15,71.5,20,35,22.5
"made","JJ Redick",25,89,0,25,5
"made","Sergio Rodriguez",48.1,9.7,24,48.1,9.7
"made","Ryan Anderson",1.8,83.8,24,48.2,10.2
"made","Toney Douglas",25.4,15.7,11,25.4,15.7
"made","Rashard Lewis",16.3,85.1,10,33.7,8.90000000000001
"made","David Lee",25,5,0,25,5
"made","Sergio Rodriguez",25,5,0,25,5
"made","Mickael Pietrus",48.9,82.7,25,1.1,11.3
"made","Vince Carter",19.8,64.1,25,30.2,29.9
"made","Vince Carter",48.4,85.1,24,1.6,8.90000000000001
"made","Dwight Howard",30.6,83.2,8,19.4,10.8
"made","Danilo Gallinari",25,5,0,25,5
"made","Dwight Howard",30.4,84.8,7,19.6,9.2
"made","Jameer Nelson",15.2,65.9,25,34.8,28.1
"made","Chris Duhon",44.3,19.6,24,44.3,19.6
"made","Matt Barnes",25,89,0,25,5
"made","Danilo Gallinari",2,10.6,24,2,10.6
"made","Chris Duhon",25,5,0,25,5
"made","Dwight Howard",28.7,81.8,8,21.3,12.2
"made","Henry Walker",25,5,0,25,5
"made","Tracy McGrady",31.5,28.8,25,31.5,28.8
"made","Vince Carter",25,89,0,25,5
"made","Rashard Lewis",34.2,66.2,25,15.8,27.8
"made","Chris Duhon",11.8,28.1,27,11.8,28.1
"made","Henry Walker",16.2,30,27,16.2,30
"made","Dwight Howard",23.4,84.5,5,26.6,9.5
"made","Earl Barron",25,5,0,25,5
"made","Danilo Gallinari",25.8,30.8,26,25.8,30.8
"made","JJ Redick",20.9,70.9,19,29.1,23.1
"made","Danilo Gallinari",37.2,26.6,25,37.2,26.6
"made","David Lee",25,5,0,25,5
"made","Ryan Anderson",25,89,0,25,5
"made","Mickael Pietrus",6.3,73.1,25,43.7,20.9
"made","David Lee",25,5,0,25,5
"made","Ryan Anderson",25,89,0,25,5
"made","Vince Carter",25,89,0,25,5
"made","Ryan Anderson",25,89,0,25,5
"made","Earl Barron",25,5,0,25,5
"made","Ryan Anderson",8.9,67.4,27,41.1,26.6
"made","JJ Redick",25,89,0,25,5
"made","JJ Redick",25,89,0,25,5
"made","Sergio Rodriguez",30.2,14.9,11,30.2,14.9
"made","Dwight Howard",25,89,0,25,5
"made","Ryan Anderson",25,89,0,25,5
"made","JJ Redick",38.2,66.6,26,11.8,27.4
"made","Sergio Rodriguez",1.3,13.3,25,1.3,13.3
"made","Toney Douglas",8.8,25.3,26,8.8,25.3
"made","Carlos Delfino",32,31.6,28,32,31.6
"made","Carlos Delfino",25,5,0,25,5
"made","Brandon Jennings",25,5,0,25,5
"made","Luc Mbah a Moute",14,5,11,14,5
"made","Jason Kapono",6.8,91.1,18,43.2,2.90000000000001
"made","Brandon Jennings",9,2.5,16,9,2.5
"made","Andre Iguodala",14.1,78,15,35.9,16
"made","Andre Iguodala",25,89,0,25,5
"made","Brandon Jennings",9.8,24.8,25,9.8,24.8
"made","Elton Brand",24.3,79.3,10,25.7,14.7
"made","Andre Iguodala",17.2,64,26,32.8,30
"made","Carlos Delfino",25,5,0,25,5
"made","Marreese Speights",34.5,75.6,16,15.5,18.4
"made","Carlos Delfino",29.6,32.2,28,29.6,32.2
"made","Luke Ridnour",25.5,8.9,4,25.5,8.9
"made","Lou Williams",25,89,0,25,5
"made","Carlos Delfino",2.7,11.3,23,2.7,11.3
"made","Luke Ridnour",49,3.4,24,49,3.4
"made","Francisco Elson",25,89,0,25,5
"made","Dan Gadzuric",25,5,0,25,5
"made","Jodie Meeks",47.6,90.1,23,2.4,3.90000000000001
"made","Luke Ridnour",18.6,19.3,16,18.6,19.3
"made","Jodie Meeks",8.2,68.5,27,41.8,25.5
"made","John Salmons",39.1,14.3,17,39.1,14.3
"made","Primoz Brezec",25,5,0,25,5
"made","Luc Mbah a Moute",25,5,0,25,5
"made","Andre Iguodala",25.7,85.3,4,24.3,8.7
"made","Carlos Delfino",42.1,25.5,27,42.1,25.5
"made","Andre Iguodala",41.5,70.4,25,8.5,23.6
"made","Lou Williams",1,88.9,24,49,5.09999999999999
"made","Luke Ridnour",25,5,0,25,5
"made","Brandon Jennings",25,5,0,25,5
"made","Andre Iguodala",25.2,70.6,18,24.8,23.4
"made","Carlos Delfino",39.4,2.2,15,39.4,2.2
"made","Jrue Holiday",25,89,0,25,5
"made","Luc Mbah a Moute",25,5,0,25,5
"made","Andre Iguodala",6.5,91.1,19,43.5,2.90000000000001
"made","Luc Mbah a Moute",11,11.7,16,11,11.7
"made","Jrue Holiday",8.6,70.9,24,41.4,23.1
"made","Luc Mbah a Moute",25,5,0,25,5
"made","Jason Kapono",36.4,72.2,20,13.6,21.8
"made","Jrue Holiday",30.3,81.5,9,19.7,12.5
"made","John Salmons",10.3,25.3,25,10.3,25.3
"made","Jrue Holiday",9.8,67.9,26,40.2,26.1
"made","Andre Iguodala",10,73.1,22,40,20.9
"made","Samuel Dalembert",25,89,0,25,5
"made","Lou Williams",13.4,90.4,12,36.6,3.59999999999999
"made","Willie Green",30,74.7,15,20,19.3
"made","Jodie Meeks",25,89,0,25,5
"made","Willie Green",25,89,0,25,5
"made","Jerry Stackhouse",48.7,4.7,24,48.7,4.7
"made","Marreese Speights",25,89,0,25,5
"made","Luke Ridnour",35.9,1.7,11,35.9,1.7
"made","Luke Ridnour",42.7,2.6,18,42.7,2.6
"made","Willie Green",25,89,0,25,5
"made","Luke Ridnour",25,5,0,25,5
"made","Carlos Delfino",42.9,24.7,27,42.9,24.7
"made","Lou Williams",25,89,0,25,5
"made","Willie Green",16.6,78.8,13,33.4,15.2
"made","Luke Ridnour",14,1.5,12,14,1.5
"made","Kurt Thomas",16.1,20.4,18,16.1,20.4
"made","Lou Williams",25,89,0,25,5
"made","Lou Williams",25,89,0,25,5
"made","Samuel Dalembert",25,89,0,25,5
"made","Ersan Ilyasova",24.6,30.2,25,24.6,30.2
"made","Samuel Dalembert",25,89,0,25,5
"made","Jrue Holiday",42.3,71.1,25,7.7,22.9
"made","Andre Iguodala",10,69.2,25,40,24.8
"made","Amir Johnson",22.9,5.4,2,22.9,5.4
"made","Andrea Bargnani",35.3,28.3,25,35.3,28.3
"made","Mike Bibby",22.9,89,2,27.1,5
